seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
1283,At-Taubah,48,At-Taubah:48,5,Apa yang dimaksud dengan 'kebenaran' dan 'pertolongan Allah' dalam konteks ini?,534,125,659
1283,At-Taubah,48,At-Taubah:48,6,Kapan usaha kaum munafik itu terjadi?,534,125,659
1284,At-Taubah,49,At-Taubah:49,1,Apa sifat orang munafik yang dijelaskan dalam ayat ini?,607,122,729
1284,At-Taubah,49,At-Taubah:49,2,Mengapa orang munafik meminta izin untuk tidak berperang?,607,122,729
1284,At-Taubah,49,At-Taubah:49,3,Bagaimana Allah menanggapi alasan mereka yang berpura-pura?,607,122,729
1284,At-Taubah,49,At-Taubah:49,4,Apa konsekuensi bagi orang yang berpura-pura seperti itu?,607,122,729
1284,At-Taubah,49,At-Taubah:49,5,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,607,122,729
1284,At-Taubah,49,At-Taubah:49,6,Mengapa Jahanam disebut sebagai tempat bagi orang-orang kafir?,607,122,729
1285,At-Taubah,50,At-Taubah:50,1,Apa yang dilakukan kaum munafik ketika Nabi Muhammad mendapat kebaikan?,604,131,735
1285,At-Taubah,50,At-Taubah:50,2,Mengapa kaum munafik merasa lega dan gembira saat Nabi ditimpa bencana?,604,131,735
1285,At-Taubah,50,At-Taubah:50,3,Bagaimana sikap kaum munafik saat kaum muslimin mengalami kekalahan dalam peperangan?,604,131,735
1285,At-Taubah,50,At-Taubah:50,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,604,131,735
1285,At-Taubah,50,At-Taubah:50,5,Apa alasan yang diberikan kaum munafik untuk tidak ikut berperang?,604,131,735
1285,At-Taubah,50,At-Taubah:50,6,Bagaimana cara kaum munafik mengelabui Rasulullah dan orang-orang mukmin?,604,131,735
1286,At-Taubah,51,At-Taubah:51,1,Apa yang diperintahkan kepada Nabi Muhammad untuk dikatakan kepada orang-orang munafik?,630,115,745
1286,At-Taubah,51,At-Taubah:51,2,Mengapa seorang mukmin tidak boleh berbangga diri ketika berhasil?,630,115,745
1286,At-Taubah,51,At-Taubah:51,3,Bagaimana sikap seorang mukmin terhadap takdir Allah?,630,115,745
1286,At-Taubah,51,At-Taubah:51,4,Siapa yang menjadi pelindung orang-orang beriman?,630,115,745
1286,At-Taubah,51,At-Taubah:51,5,Kapan seseorang seharusnya bertawakkal kepada Allah?,630,115,745
1286,At-Taubah,51,At-Taubah:51,6,Apa hubungan antara usaha maksimal dan tawakkal dalam keimanan?,630,115,745
1287,At-Taubah,52,At-Taubah:52,1,Apa yang dilakukan orang-orang munafik terhadap kaum muslimin menurut tafsir ini?,660,130,790
1287,At-Taubah,52,At-Taubah:52,2,Mengapa Nabi Muhammad diperintahkan untuk menantang orang-orang munafik?,660,130,790
1287,At-Taubah,52,At-Taubah:52,3,Apa dua kebaikan yang diharapkan kaum muslimin dalam situasi ini?,660,130,790
1287,At-Taubah,52,At-Taubah:52,4,Bagaimana sikap kaum muslimin terhadap orang-orang munafik yang ingkar?,660,130,790
1287,At-Taubah,52,At-Taubah:52,5,Siapa yang akan menimpakan azab kepada orang-orang munafik?,660,130,790
1287,At-Taubah,52,At-Taubah:52,6,Apa yang terjadi jika orang-orang munafik tetap ingkar?,660,130,790
1288,At-Taubah,53,At-Taubah:53,1,Apa yang dimaksud dengan infak yang sia-sia menurut tafsir ini?,567,110,677
1288,At-Taubah,53,At-Taubah:53,2,Mengapa infak orang munafik tidak diterima oleh Allah?,567,110,677
1288,At-Taubah,53,At-Taubah:53,3,Bagaimana infak bisa menjadi bentuk perlawanan terhadap agama Allah?,567,110,677
1288,At-Taubah,53,At-Taubah:53,4,Siapa yang disebut sebagai orang fasik dalam konteks ini?,567,110,677
1288,At-Taubah,53,At-Taubah:53,5,Kapan infak seseorang dianggap tidak bermanfaat?,567,110,677
1288,At-Taubah,53,At-Taubah:53,6,Apa perbedaan infak dengan sukarela dan terpaksa dalam hal ini?,567,110,677
1289,At-Taubah,54,At-Taubah:54,1,Apa alasan infak orang-orang munafik ditolak?,559,139,698
1289,At-Taubah,54,At-Taubah:54,2,Mengapa mereka tidak melaksanakan salat dengan ketaatan penuh?,559,139,698
1289,At-Taubah,54,At-Taubah:54,3,Bagaimana sikap mereka saat menginfakkan harta?,559,139,698
1289,At-Taubah,54,At-Taubah:54,4,Mengapa mereka tidak yakin terhadap pahala di akhirat?,559,139,698
1289,At-Taubah,54,At-Taubah:54,5,Siapa yang dimaksud dengan orang-orang munafik dalam konteks ini?,559,139,698
1289,At-Taubah,54,At-Taubah:54,6,Apa dampak dari kekafiran terhadap penerimaan infak?,559,139,698
1289,At-Taubah,54,At-Taubah:54,7,Bagaimana cara menghindari sifat malas dalam beribadah seperti yang disebutkan?,559,139,698
1290,At-Taubah,55,At-Taubah:55,1,Apa yang dimaksud dengan harta dan anak-anak kaum munafik dalam ayat ini?,714,150,864
1290,At-Taubah,55,At-Taubah:55,2,Mengapa Allah memberikan harta dan anak kepada orang munafik?,714,150,864
1290,At-Taubah,55,At-Taubah:55,3,Bagaimana harta dan anak bisa menjadi siksaan bagi pemiliknya?,714,150,864
1290,At-Taubah,55,At-Taubah:55,4,Apa bahaya mengagumi kekayaan dan kekuasaan duniawi?,714,150,864
1290,At-Taubah,55,At-Taubah:55,5,Siapa yang diperingatkan dalam ayat ini agar tidak terpengaruh oleh kaum munafik?,714,150,864
1290,At-Taubah,55,At-Taubah:55,6,Mengapa orang munafik sulit meninggalkan dunia?,714,150,864
1290,At-Taubah,55,At-Taubah:55,7,Apa akibat akhir bagi orang munafik yang mati dalam kekafiran?,714,150,864
1291,At-Taubah,56,At-Taubah:56,1,Apa maksud kebusukan hati orang munafik yang disebutkan dalam ayat?,576,124,700
1291,At-Taubah,56,At-Taubah:56,2,Mengapa orang munafik sering bersumpah dengan nama Allah?,576,124,700
1291,At-Taubah,56,At-Taubah:56,3,Bagaimana cara orang mukmin menyikapi sumpah orang munafik?,576,124,700
1291,At-Taubah,56,At-Taubah:56,4,Siapa yang dimaksud dengan orang munafik dalam penjelasan ini?,576,124,700
1291,At-Taubah,56,At-Taubah:56,5,Mengapa orang munafik takut diperlakukan seperti orang musyrik?,576,124,700
1291,At-Taubah,56,At-Taubah:56,6,Apa tujuan orang munafik menyembunyikan kemunafikan mereka dengan sumpah?,576,124,700
1292,At-Taubah,57,At-Taubah:57,1,Apa yang dilakukan orang munafik jika menemukan tempat persembunyian?,520,127,647
1292,At-Taubah,57,At-Taubah:57,2,Mengapa mereka bersedia berkorban harta untuk melarikan diri?,520,127,647
1292,At-Taubah,57,At-Taubah:57,3,Bagaimana sifat orang munafik digambarkan dalam teks ini?,520,127,647
1292,At-Taubah,57,At-Taubah:57,4,Apa makna dari sikap mereka yang selalu ingin lari?,520,127,647
1292,At-Taubah,57,At-Taubah:57,5,Kapan biasanya orang munafik menunjukkan perilaku seperti ini?,520,127,647
1292,At-Taubah,57,At-Taubah:57,6,Apakah kemunafikan selalu terkait dengan ketakutan?,520,127,647
1292,At-Taubah,57,At-Taubah:57,7,Mengapa jalan yang sulit tidak menghalangi mereka untuk bersembunyi?,520,127,647
1293,At-Taubah,58,At-Taubah:58,1,Apa yang dimaksud dengan kaum munafik dalam konteks ini?,615,156,771
1293,At-Taubah,58,At-Taubah:58,2,Mengapa kaum munafik mencelaimu tentang pembagian zakat dan rampasan perang?,615,156,771
1293,At-Taubah,58,At-Taubah:58,3,Bagaimana sikap kaum munafik jika diberi bagian dari sedekah?,615,156,771
1293,At-Taubah,58,At-Taubah:58,4,Apa yang terjadi jika kaum munafik tidak diberi bagian atau diberi lebih sedikit?,615,156,771
1293,At-Taubah,58,At-Taubah:58,5,Siapa yang dimaksud dengan 'engkau' dalam tafsir ini?,615,156,771
1293,At-Taubah,58,At-Taubah:58,6,Mengapa pengakuan iman kaum munafik dianggap hanya taktik?,615,156,771
1293,At-Taubah,58,At-Taubah:58,7,Apa contoh sikap tidak adil yang dituduhkan kaum munafik?,615,156,771
1294,At-Taubah,59,At-Taubah:59,1,Apa yang seharusnya dilakukan orang-orang yang disebutkan dalam tafsir?,554,123,677
1294,At-Taubah,59,At-Taubah:59,2,Mengapa sikap rida terhadap pemberian Allah dan Rasul-Nya itu penting?,554,123,677
1294,At-Taubah,59,At-Taubah:59,3,Bagaimana seharusnya kita bersikap terhadap rezeki yang diberikan Allah?,554,123,677
1294,At-Taubah,59,At-Taubah:59,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,554,123,677
1294,At-Taubah,59,At-Taubah:59,5,Apa akibatnya jika tidak bersikap seperti yang dijelaskan dalam tafsir?,554,123,677
1294,At-Taubah,59,At-Taubah:59,6,Mengapa Allah dan Rasul-Nya disebut sebagai sandaran hidup?,554,123,677
1295,At-Taubah,60,At-Taubah:60,1,Siapa saja yang berhak menerima zakat menurut penjelasan tersebut?,707,126,833
1295,At-Taubah,60,At-Taubah:60,2,Apa perbedaan antara orang fakir dan orang miskin dalam konteks penerima zakat?,707,126,833
1295,At-Taubah,60,At-Taubah:60,3,Mengapa zakat diwajibkan bagi setiap muslim yang mampu?,707,126,833
1295,At-Taubah,60,At-Taubah:60,4,Bagaimana zakat dapat digunakan untuk membebaskan hamba sahaya?,707,126,833
1295,At-Taubah,60,At-Taubah:60,5,Apa yang dimaksud dengan amil zakat dan apa tugasnya?,707,126,833
1295,At-Taubah,60,At-Taubah:60,6,Kapan seseorang yang sedang dalam perjalanan bisa menerima zakat?,707,126,833
1296,At-Taubah,61,At-Taubah:61,1,Apa yang dituduhkan orang-orang munafik kepada Nabi Muhammad?,818,96,914
1296,At-Taubah,61,At-Taubah:61,2,Mengapa Nabi Muhammad dikatakan terlalu cepat percaya pada informasi?,818,96,914
1296,At-Taubah,61,At-Taubah:61,3,Bagaimana Nabi Muhammad menanggapi tuduhan orang-orang munafik?,818,96,914
1296,At-Taubah,61,At-Taubah:61,4,Siapa yang akan mendapat azab pedih menurut tafsir ini?,818,96,914
1296,At-Taubah,61,At-Taubah:61,5,Mengapa cinta kepada Rasulullah penting dalam Islam?,818,96,914
1297,At-Taubah,62,At-Taubah:62,1,Apa saja sifat buruk orang munafik yang disebutkan dalam ayat ini?,540,116,656
1297,At-Taubah,62,At-Taubah:62,2,Mengapa orang munafik bersumpah palsu dengan nama Allah?,540,116,656
1297,At-Taubah,62,At-Taubah:62,3,Bagaimana seharusnya sikap orang mukmin yang benar terhadap perintah Allah dan Rasul?,540,116,656
1297,At-Taubah,62,At-Taubah:62,4,Siapa yang lebih pantas dicari keridaannya menurut tafsir ini?,540,116,656
1297,At-Taubah,62,At-Taubah:62,5,Kapan peristiwa ini terjadi dalam sejarah Islam?,540,116,656
1297,At-Taubah,62,At-Taubah:62,6,Apa akibat dari sumpah palsu yang dilakukan orang munafik?,540,116,656
1298,At-Taubah,63,At-Taubah:63,1,Apa yang akan terjadi pada orang yang menentang perintah Allah dan Rasul-Nya?,504,117,621
1298,At-Taubah,63,At-Taubah:63,2,Mengapa orang-orang munafik disebutkan dalam tafsir ini?,504,117,621
1298,At-Taubah,63,At-Taubah:63,3,Bagaimana cara menghindari kehinaan dan kecelakaan besar yang disebutkan?,504,117,621
1298,At-Taubah,63,At-Taubah:63,4,Siapa yang dimaksud dengan 'dia' yang kekal di neraka Jahanam?,504,117,621
1298,At-Taubah,63,At-Taubah:63,5,Apa makna dari 'menyakiti hati' Rasul dalam konteks ini?,504,117,621
1299,At-Taubah,64,At-Taubah:64,1,Apa yang ditakuti oleh orang-orang munafik menurut tafsir ini?,563,123,686
1299,At-Taubah,64,At-Taubah:64,2,Mengapa orang-orang munafik disebut sadar bahwa mereka bohong?,563,123,686
1299,At-Taubah,64,At-Taubah:64,3,Bagaimana sikap Nabi Muhammad terhadap olok-olok orang munafik?,563,123,686
1299,At-Taubah,64,At-Taubah:64,4,Apa yang akan diungkapkan oleh ayat-ayat Allah kepada Rasul-Nya?,563,123,686
1299,At-Taubah,64,At-Taubah:64,5,Siapa yang dimaksud dengan 'orang-orang munafik' dalam konteks ini?,563,123,686
1299,At-Taubah,64,At-Taubah:64,6,Mengapa Allah menurunkan ayat untuk mengungkap kemunafikan?,563,123,686
1300,At-Taubah,65,At-Taubah:65,1,Apa yang dilakukan orang-orang munafik ketika perilaku buruk mereka terungkap?,614,142,756
1300,At-Taubah,65,At-Taubah:65,2,Mengapa mereka beralasan hanya bersenda gurau?,614,142,756
1300,At-Taubah,65,At-Taubah:65,3,Bagaimana respons Allah terhadap alasan mereka?,614,142,756
1300,At-Taubah,65,At-Taubah:65,4,Siapa yang diperintahkan Allah untuk menegur mereka?,614,142,756
1300,At-Taubah,65,At-Taubah:65,5,"Mengapa tidak boleh mengolok-olok Allah, ayat-Nya, dan Rasul-Nya?",614,142,756
1300,At-Taubah,65,At-Taubah:65,6,Apa konsekuensi dari sikap berolok-olok dalam agama?,614,142,756
1300,At-Taubah,65,At-Taubah:65,7,Bagaimana seharusnya umat Muslim bersikap terhadap hal-hal suci?,614,142,756
1301,At-Taubah,66,At-Taubah:66,1,Apa maksud dari 'tidak perlu meminta maaf' dalam teks ini?,576,131,707
1301,At-Taubah,66,At-Taubah:66,2,Mengapa alasan yang diajukan tidak bisa menyelamatkan dari dosa besar?,576,131,707
1301,At-Taubah,66,At-Taubah:66,3,Bagaimana seseorang bisa dianggap kafir setelah sebelumnya beriman?,576,131,707
1301,At-Taubah,66,At-Taubah:66,4,Siapa yang dimaksud dengan 'golongan yang lain' yang akan diazab?,576,131,707
1301,At-Taubah,66,At-Taubah:66,5,Apa yang menghalangi seseorang untuk bertobat menurut teks ini?,576,131,707
1301,At-Taubah,66,At-Taubah:66,6,Kapan tobat bisa diterima berdasarkan penjelasan dalam teks?,576,131,707
1302,At-Taubah,67,At-Taubah:67,1,Apa kesamaan antara orang munafik laki-laki dan perempuan?,653,129,782
1302,At-Taubah,67,At-Taubah:67,2,Mengapa orang munafik disebut fasik?,653,129,782
1302,At-Taubah,67,At-Taubah:67,3,Bagaimana sifat orang munafik dalam menyuruh dan mencegah perbuatan?,653,129,782
1302,At-Taubah,67,At-Taubah:67,4,Apa akibat dari melupakan kebesaran Allah?,653,129,782
1302,At-Taubah,67,At-Taubah:67,5,Kapan orang munafik akan mendapatkan balasan atas perilakunya?,653,129,782
1302,At-Taubah,67,At-Taubah:67,6,Mengapa Allah akan melupakan orang munafik di akhirat?,653,129,782
1302,At-Taubah,67,At-Taubah:67,7,"Siapa yang lebih buruk sifatnya menurut penjelasan ini, orang munafik atau orang kafir?",653,129,782
1303,At-Taubah,68,At-Taubah:68,1,Apa hukuman yang dijanjikan Allah bagi orang munafik dan kafir?,510,104,614
1303,At-Taubah,68,At-Taubah:68,2,Mengapa mereka dihukum dengan neraka Jahanam?,510,104,614
1303,At-Taubah,68,At-Taubah:68,3,Berapa lama mereka akan tinggal di neraka?,510,104,614
1303,At-Taubah,68,At-Taubah:68,4,Siapa saja yang disebutkan akan mendapat azab kekal?,510,104,614
1303,At-Taubah,68,At-Taubah:68,5,Bagaimana balasan yang setimpal untuk perilaku mereka?,510,104,614
1303,At-Taubah,68,At-Taubah:68,6,Apakah laknat Allah termasuk bagian dari hukuman itu?,510,104,614
1304,At-Taubah,69,At-Taubah:69,1,Apa ciri-ciri orang munafik yang disebutkan dalam tafsir ini?,621,132,753
1304,At-Taubah,69,At-Taubah:69,2,Mengapa orang munafik diibaratkan seperti orang-orang terdahulu?,621,132,753
1304,At-Taubah,69,At-Taubah:69,3,Bagaimana kenikmatan duniawi bisa menipu seseorang?,621,132,753
1304,At-Taubah,69,At-Taubah:69,4,Apa akibat dari amal yang tidak dilandasi keikhlasan dan iman?,621,132,753
1304,At-Taubah,69,At-Taubah:69,5,Siapa yang termasuk orang-orang yang rugi menurut tafsir ini?,621,132,753
1304,At-Taubah,69,At-Taubah:69,6,Mengapa perbincangan batil bisa melalaikan dari petunjuk Allah?,621,132,753
1305,At-Taubah,70,At-Taubah:70,1,Apa ancaman Allah bagi orang-orang munafik?,604,130,734
1305,At-Taubah,70,At-Taubah:70,2,Mengapa kaum-kaum terdahulu seperti Nuh dan 'Ad dibinasakan?,604,130,734
1305,At-Taubah,70,At-Taubah:70,3,Siapa saja kaum yang disebutkan dalam tafsir ini?,604,130,734
1305,At-Taubah,70,At-Taubah:70,4,Bagaimana cara rasul-rasul membuktikan kebenaran mereka?,604,130,734
1305,At-Taubah,70,At-Taubah:70,5,Mengapa Allah dikatakan tidak menzalimi mereka?,604,130,734
1305,At-Taubah,70,At-Taubah:70,6,Apa yang dimaksud dengan peninggalan kaum-kaum yang musnah?,604,130,734
1305,At-Taubah,70,At-Taubah:70,7,Bagaimana sikap orang-orang munafik seharusnya setelah membaca peringatan ini?,604,130,734
1306,At-Taubah,71,At-Taubah:71,1,Apa ciri-ciri orang mukmin yang dijelaskan dalam ayat ini?,618,129,747
1306,At-Taubah,71,At-Taubah:71,2,Mengapa orang mukmin saling menolong dalam kebenaran dan kebaikan?,618,129,747
1306,At-Taubah,71,At-Taubah:71,3,Bagaimana contoh perilaku orang yang menyuruh makruf dan mencegah mungkar?,618,129,747
1306,At-Taubah,71,At-Taubah:71,4,"Apa hubungan antara salat, zakat, dan ketaatan kepada Allah?",618,129,747
1306,At-Taubah,71,At-Taubah:71,5,Siapa yang akan diberi rahmat oleh Allah menurut tafsir ini?,618,129,747
1306,At-Taubah,71,At-Taubah:71,6,Mengapa Allah disebut Mahaperkasa dan Mahabijaksana dalam konteks ini?,618,129,747
1307,At-Taubah,72,At-Taubah:72,1,Apa yang dijanjikan Allah kepada orang mukmin yang imannya mantap?,578,117,695
1307,At-Taubah,72,At-Taubah:72,2,Mengapa keridaan Allah lebih besar daripada kenikmatan surga?,578,117,695
1307,At-Taubah,72,At-Taubah:72,3,Bagaimana cara menggapai keridaan Allah menurut tafsir ini?,578,117,695
1307,At-Taubah,72,At-Taubah:72,4,Siapa saja yang termasuk dalam janji surga 'Adn?,578,117,695
1307,At-Taubah,72,At-Taubah:72,5,Apa tujuan hidup seorang mukmin berdasarkan ayat ini?,578,117,695
1307,At-Taubah,72,At-Taubah:72,6,Apa yang dimaksud dengan keberuntungan yang agung?,578,117,695
1308,At-Taubah,73,At-Taubah:73,1,Apa yang dimaksud dengan jihad dalam konteks ayat ini?,661,132,793
1308,At-Taubah,73,At-Taubah:73,2,Mengapa Nabi Muhammad dan kaum mukminin diperintahkan untuk berjihad?,661,132,793
1308,At-Taubah,73,At-Taubah:73,3,Bagaimana seharusnya sikap terhadap orang-orang kafir dan munafik menurut tafsir ini?,661,132,793
1308,At-Taubah,73,At-Taubah:73,4,Apa akibatnya jika orang-orang kafir dan munafik mati dalam keadaan mereka?,661,132,793
1308,At-Taubah,73,At-Taubah:73,5,Kapan perintah jihad ini berlaku?,661,132,793
1308,At-Taubah,73,At-Taubah:73,6,Siapa yang menjadi sasaran jihad berdasarkan penjelasan tafsir?,661,132,793
1308,At-Taubah,73,At-Taubah:73,7,Mengapa perintah jihad disebut bersifat kondisional?,661,132,793
1309,At-Taubah,74,At-Taubah:74,1,Apa yang dilakukan orang munafik untuk menutupi keburukannya?,727,128,855
1309,At-Taubah,74,At-Taubah:74,2,Mengapa orang munafik berani bersumpah palsu atas nama Allah?,727,128,855
1309,At-Taubah,74,At-Taubah:74,3,Bagaimana sikap orang munafik terhadap Nabi Muhammad dan Islam?,727,128,855
1309,At-Taubah,74,At-Taubah:74,4,Apa yang diinginkan orang munafik namun tidak bisa dicapai?,727,128,855
1309,At-Taubah,74,At-Taubah:74,5,Mengapa orang munafik mencela Nabi dan agama Islam?,727,128,855
1309,At-Taubah,74,At-Taubah:74,6,Apa konsekuensi jika orang munafik bertobat?,727,128,855
1309,At-Taubah,74,At-Taubah:74,7,Bagaimana azab Allah bagi orang munafik yang tidak bertobat?,727,128,855
1310,At-Taubah,75,At-Taubah:75,1,Apa sifat buruk kaum munafik yang dijelaskan dalam ayat ini?,531,127,658
1310,At-Taubah,75,At-Taubah:75,2,Mengapa mereka berjanji kepada Allah untuk bersedekah jika diberi karunia?,531,127,658
1310,At-Taubah,75,At-Taubah:75,3,Bagaimana janji mereka terkait dengan perbuatan saleh?,531,127,658
1310,At-Taubah,75,At-Taubah:75,4,Siapa yang dimaksud dengan orang-orang munafik dalam konteks ini?,531,127,658
1310,At-Taubah,75,At-Taubah:75,5,Apa saja contoh perbuatan baik yang mereka sebutkan dalam janji mereka?,531,127,658
1310,At-Taubah,75,At-Taubah:75,6,Mengapa janji mereka dianggap sebagai sifat buruk?,531,127,658
1311,At-Taubah,76,At-Taubah:76,1,Apa bukti bahwa mereka mengingkari janji?,500,93,593
1311,At-Taubah,76,At-Taubah:76,2,Mengapa mereka menjadi kikir setelah mendapat karunia?,500,93,593
1311,At-Taubah,76,At-Taubah:76,3,Bagaimana sikap mereka terhadap zakat dan infak?,500,93,593
1311,At-Taubah,76,At-Taubah:76,4,Siapa yang mereka ingkari selain Allah?,500,93,593
1311,At-Taubah,76,At-Taubah:76,5,Apa akibat dari selalu menentang kebenaran?,500,93,593
1311,At-Taubah,76,At-Taubah:76,6,Bagaimana hubungan antara kekikiran dan berpaling dari Allah?,500,93,593
1312,At-Taubah,77,At-Taubah:77,1,Apa akibat dari sifat kikir menurut tafsir ini?,552,124,676
1312,At-Taubah,77,At-Taubah:77,2,Mengapa Allah menanamkan kemunafikan dalam hati seseorang?,552,124,676
1312,At-Taubah,77,At-Taubah:77,3,Bagaimana kemunafikan bisa bertambah hingga tak terkendali?,552,124,676
1312,At-Taubah,77,At-Taubah:77,4,Kapan kemunafikan berakhir menurut penjelasan ini?,552,124,676
1312,At-Taubah,77,At-Taubah:77,5,Apa yang menyebabkan seseorang dianggap ingkar janji kepada Allah?,552,124,676
1312,At-Taubah,77,At-Taubah:77,6,Mengapa berdusta dalam ucapan dan janji menjadi masalah serius?,552,124,676
1312,At-Taubah,77,At-Taubah:77,7,"Apa hubungan antara kikir, kemunafikan, dan ingkar janji?",552,124,676
1313,At-Taubah,78,At-Taubah:78,1,Apa yang dimaksud dengan kemunafikan dalam konteks ini?,483,114,597
1313,At-Taubah,78,At-Taubah:78,2,Mengapa orang munafik berani melakukan perbuatan buruk padahal Allah Maha Mengetahui?,483,114,597
1313,At-Taubah,78,At-Taubah:78,3,Bagaimana Allah mengetahui rahasia dan bisikan hati manusia?,483,114,597
1313,At-Taubah,78,At-Taubah:78,4,Apa konsekuensi bagi mereka yang mengetahui Allah Maha Mengetahui namun tetap berbuat jahat?,483,114,597
1313,At-Taubah,78,At-Taubah:78,5,Mengapa mereka tetap melakukan kejahatan meskipun tahu Allah Maha Mengetahui segala yang gaib?,483,114,597
